station_id,sample_id,longitude,latitude,type,rock_type,rock_name,rock_group,rock_age,rock_gcode,rock_desc,legend,date_sampled,geologist,quality,magnetics,S_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,As_ppm,Se_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Cd_ppm,Sn_ppm,Sb_ppm,Ba_ppm,Ce_ppm,W_ppm,Pb_ppm,Th_ppm,U_ppm
11TM0155,11TM0155,-63.3805627707,45.6015401689,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,Qtz + K-spar phyric (moderate) rhyolite,"137, C-Bdb, Qtz + K-spar phyric (moderate) rhyolite",NA,TMH,fresh,NA,11041.6666667,32036,553.333333333,517.333333333,20.6666666667,19,57.6666666667,4405,2.83333333333,37,127,6.83333333333,0.5,189,31.6666666667,131.333333333,516.666666667,93.3333333333,3.66666666667,1.33333333333,13.3333333333,2.33333333333,105.333333333,150,4.66666666667,124.666666667,149.333333333,8.66666666667
11TM0156,11TM0156,-63.3708703758,45.6153149027,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric sp rhyolite,"117, C-Bdb, K-spar +/- Qtz phyric sp rhyolite",NA,TMH,fresh,NA,596,45893.5,234.75,322,21.5,12.75,205.75,8306.5,11.125,14,139.75,14,0.625,506.5,26.25,61,192.25,134,1.375,0.625,21,2.75,114.5,86,7.25,323.25,201.5,10
11TM0157,11TM0157,-63.369638466,45.6151248294,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,NA,1434.66666667,5521.66666667,73155,18142.3333333,184.666666667,87.3333333333,1329.66666667,118453.333333,0.5,42.3333333333,162.333333333,43,1.16666666667,15.6666666667,286.666666667,52.6666666667,219.666666667,30,2.5,0.666666666667,10.3333333333,9,268.666666667,91.6666666667,14.3333333333,7.33333333333,30.3333333333,0.5
11TM0159,11TM0159,-63.3699750451,45.6114297665,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,NA,1107,4791.66666667,81897.3333333,14066.3333333,155,109.333333333,1230,100130.333333,0.5,21,168.333333333,5,0.5,11.3333333333,307.666666667,43.3333333333,151.666666667,20,2,0.5,6.33333333333,1.33333333333,304.666666667,59.3333333333,8,14,23.3333333333,0.5
11TM0160,11TM0160,-63.3876467462,45.609065245,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,NA,940.333333333,25389.3333333,67706.6666667,12516.3333333,218.666666667,108.333333333,1669.66666667,102388,0.5,28.6666666667,90.6666666667,1.16666666667,0.833333333333,86.6666666667,330.666666667,35,133,17.6666666667,0.5,1.5,14,2.83333333333,1340.33333333,69.5,7.16666666667,0.5,19,0.5
11TM0161,11TM0161,-63.3894700192,45.6081525264,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,NA,1173.33333333,4002.33333333,82380.3333333,12859,112.666666667,43,1128.66666667,116257.333333,0.5,57,63.3333333333,1.83333333333,0.666666666667,10.3333333333,277,34.6666666667,120,14.3333333333,1.33333333333,1.16666666667,10.3333333333,2.5,123.666666667,37.8333333333,4.66666666667,0.5,9.5,0.5
11TM0162,11TM0162A,-63.3904245283,45.6070787226,outcrop,sedimentary,siltstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,black siltstone,"106, C-Bdb, black siltstone",NA,TMH,fresh,NA,2115,19038.3333333,81844.6666667,3914.66666667,60.6666666667,66,850.666666667,41062.6666667,0.5,11,74.3333333333,7,0.5,128.666666667,174.666666667,60.6666666667,169.333333333,26.6666666667,9,1.16666666667,10,2.16666666667,128.333333333,108.333333333,11.3333333333,10,73.6666666667,7
11TM0162,11TM0162B,-63.3904245283,45.6070787226,outcrop,sedimentary,sandstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,grey sandstone,"108, C-Bdb, grey sandstone",NA,TMH,fresh,NA,393.875,16047.75,15279.25,3603.5,382.25,57.875,249.25,20659,0.5,11.5,80.5,8,2.375,160.5,106.5,61.5,276,40.75,1.125,0.625,7.625,1.75,130.75,70.25,2.75,7,85.25,3.5
11TM0162,11TM0162C,-63.3904245283,45.6070787226,outcrop,sedimentary,sandstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,grey sandstone,"108, C-Bdb, grey sandstone",NA,TMH,fresh,NA,960.333333333,19720.3333333,91992,3041,42.3333333333,50,413.666666667,14050.3333333,2.16666666667,7.33333333333,49.3333333333,7,0.5,153.333333333,202.333333333,49.3333333333,237.333333333,26.6666666667,4,1.33333333333,8.33333333333,2.5,146,78.3333333333,3.83333333333,6.66666666667,80,2.33333333333
11TM0162,11TM0162D,-63.3904245283,45.6070787226,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,carbonate altered,NA,2052.33333333,7923.33333333,86971,11888,152.333333333,74,1594.66666667,129136,0.5,30.3333333333,162.333333333,4,0.833333333333,46.3333333333,248.333333333,32,127.333333333,18,1.5,1.33333333333,10,1.66666666667,205.333333333,51.5,22.3333333333,0.5,21,0.5
11TM0163,11TM0163A,-63.3905820153,45.6069536252,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,sulfidized,NA,8634.66666667,23046.6666667,465,427.666666667,27.6666666667,25.3333333333,51.3333333333,3239,3.16666666667,13.6666666667,152.333333333,10,0.5,163.666666667,29.6666666667,138,458.666666667,83.6666666667,17.6666666667,0.666666666667,13,2.66666666667,49.6666666667,181,0.666666666667,37.3333333333,132.333333333,7
11TM0163,11TM0163B,-63.3905820153,45.6069536252,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,sulfidized,NA,7451.66666667,23209.6666667,368.666666667,517.333333333,19.6666666667,19,43,3305.66666667,5,15.6666666667,298.333333333,7.66666666667,0.5,132.333333333,26.6666666667,121,501,83.6666666667,7.33333333333,1.5,13.3333333333,1.66666666667,55,134.333333333,2.83333333333,74,154.333333333,6.66666666667
11TM0164,11TM0164,-63.3916725084,45.6059955286,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,silicified/sulfidized,NA,1320,5142.66666667,51200.3333333,6582,74.6666666667,84.3333333333,945.333333333,50385,0.5,11,67.3333333333,3.66666666667,0.5,37.6666666667,72.6666666667,54,431.666666667,26.6666666667,2,0.666666666667,11.6666666667,1.83333333333,130.666666667,120.666666667,5,0.666666666667,45,1.66666666667
11TM0165,11TM0165A,-63.3916913407,45.6057590138,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,1871,5289.66666667,52309.3333333,15670,185.333333333,127.333333333,1620.66666667,136503.333333,0.5,13.3333333333,124.333333333,21,0.833333333333,33.6666666667,267.333333333,43.6666666667,160.666666667,24.3333333333,1.16666666667,0.5,9.66666666667,2,81.3333333333,72.6666666667,5.5,3.33333333333,22.3333333333,0.5
11TM0165,11TM0165B,-63.3916913407,45.6057590138,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,sulfidized,NA,2698.66666667,2529.33333333,50632.3333333,15426,174.333333333,129.666666667,1590.66666667,144432.333333,0.5,26,133.666666667,9.66666666667,1.16666666667,17.6666666667,254,52.6666666667,161.333333333,23.3333333333,1.16666666667,0.666666666667,11.6666666667,1.66666666667,33.3333333333,99.3333333333,9,12.1666666667,22,0.5
11TM0166,11TM0166A,-63.3918551011,45.6055643247,outcrop,sedimentary,sandstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,grey sandstone,"108, C-Bdb, grey sandstone",NA,TMH,fresh,NA,1005,30109.6666667,5638.66666667,5262.33333333,88.6666666667,86,327.666666667,40934,0.5,22.6666666667,80.3333333333,9,0.5,200.666666667,13.6666666667,45.3333333333,238.333333333,26.3333333333,0.833333333333,0.5,9.66666666667,1,303.333333333,109.333333333,8.66666666667,6.66666666667,58.3333333333,3.66666666667
11TM0166,11TM0166B,-63.3918551011,45.6055643247,outcrop,sedimentary,sandstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,grey sandstone,"108, C-Bdb, grey sandstone",NA,TMH,fresh,NA,572.333333333,32666,6643,5175.33333333,108,105,374,45843.3333333,0.5,32.3333333333,85,5.33333333333,0.5,218.666666667,13.3333333333,56.3333333333,231,27.6666666667,1.33333333333,1,10,2.83333333333,333.666666667,159.333333333,6.16666666667,6.33333333333,78.3333333333,3
11TM0166,11TM0166C,-63.3918551011,45.6055643247,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,carbonate filled amygdules,NA,1815.33333333,9003.33333333,79885.6666667,19034.3333333,205.666666667,113.666666667,1392.33333333,125478,0.5,20.3333333333,122,0.833333333333,0.833333333333,47.3333333333,214.333333333,50.3333333333,207.666666667,28.3333333333,0.666666666667,0.666666666667,13,2.66666666667,70.3333333333,90,10.5,1,15.3333333333,0.5
11TM0167,11TM0167A,-63.3919394368,45.6053968531,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,silicified/sulfidized,NA,11758.25,7909.5,48376.5,9732.75,131.75,97,1800,167335.5,0.5,26.75,200.75,19.25,0.625,64.75,40.5,27.5,112.5,17,1,1.25,10.25,2.125,47,68,10.25,24.5,14.625,0.875
11TM0167,11TM0167B,-63.3919394368,45.6053968531,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,NA,7920.66666667,8830,71502,14904.3333333,183.666666667,117,2409.33333333,110460,0.5,46.6666666667,258.666666667,72.3333333333,0.833333333333,47.3333333333,242.666666667,42.6666666667,156.333333333,21.6666666667,2,1,10.3333333333,3.33333333333,301,71.6666666667,9,13,37.6666666667,0.5
11TM0168,11TM0168,-63.3944615578,45.602661567,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,NA,1189,21909,60143.6666667,16905.3333333,180.666666667,63,2022.33333333,116334.666667,0.5,40.3333333333,153.333333333,4.33333333333,1.33333333333,87.3333333333,180.333333333,75.3333333333,300.666666667,42.3333333333,2.5,0.5,12.6666666667,3,391.333333333,138,10.5,0.5,19.3333333333,0.5
11TM0169,11TM0169A,-63.3952704863,45.6023066095,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,altered,NA,1893.33333333,1646,40640,9217,102.666666667,208.666666667,1419.33333333,133904.666667,0.5,174.333333333,426.666666667,3.83333333333,0.5,12,136,90.3333333333,90,17.6666666667,1,1.16666666667,8,1.83333333333,3,107.333333333,6.66666666667,13.5,12.6666666667,0.5
11TM0169,11TM0169B,-63.3952704863,45.6023066095,outcrop,volcanic,breccia,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,felsic syn-eruptive crystal-lithic tuff breccia,"156, C-Bdb, felsic syn-eruptive crystal-lithic tuff breccia",NA,TMH,fresh,NA,361,22048,6895,1838,57.5,69,347,24116.5,36.25,17.5,139.5,6.5,0.5,222,76,124,741.5,85,3,0.5,11.5,2.5,97,212.5,6,10.5,114.5,3.5
11TM0170,11TM0170,-63.3964472562,45.6019189551,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,Qtz + K-spar phyric (moderate) flow banded rhyolite,"121, C-Bdb, Qtz + K-spar phyric (moderate) flow banded rhyolite",NA,TMH,fresh,NA,1022,35173.3333333,335,887,42,48.6666666667,372,14474,0.5,20.6666666667,69.6666666667,6.66666666667,0.5,218.666666667,28,178.666666667,995,84.3333333333,9.66666666667,0.5,9.66666666667,1.83333333333,46.3333333333,285.666666667,4.16666666667,80.3333333333,162,7.33333333333
11TM0171,11TM0171,-63.3971582878,45.6012997508,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,Qtz + K-spar phyric (moderate) flow banded rhyolite,"121, C-Bdb, Qtz + K-spar phyric (moderate) flow banded rhyolite",NA,TMH,fresh,NA,2257,50166.6666667,676.333333333,1123.33333333,44.3333333333,50.6666666667,367.666666667,15338,0.5,21,88,2.33333333333,0.666666666667,293.666666667,20.6666666667,146.333333333,994.333333333,73.6666666667,7.66666666667,1.83333333333,7.66666666667,0.833333333333,3.66666666667,334.333333333,6.33333333333,120.666666667,118.333333333,3.33333333333
11TM0172,11TM0172,-63.3975437694,45.6010264634,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,Qtz + K-spar phyric (moderate) flow banded sp rhyolite,"124, C-Bdb, Qtz + K-spar phyric (moderate) flow banded sp rhyolite",NA,TMH,fresh,NA,1773,42748.6666667,1319.66666667,1127,46.3333333333,50.6666666667,422.333333333,18413.6666667,0.5,22.6666666667,209,2.16666666667,0.666666666667,247,29.6666666667,171,928.333333333,73,9,1.83333333333,8.66666666667,1.33333333333,20.5,315,6.33333333333,40.6666666667,86.6666666667,2.66666666667
11TM0173,11TM0173A,-63.3982773713,45.599672049,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry mafic inclusions,"166, C-Bdb-I, felsic porphyry mafic inclusions",NA,TMH,fresh,NA,937,40324,40576,5158.66666667,91,48.3333333333,909.666666667,40135,0.5,19.6666666667,117,3,0.5,185,172.333333333,56.3333333333,276,35.3333333333,4,2,11.6666666667,1.33333333333,369.333333333,182.666666667,8.33333333333,24,123,3.66666666667
11TM0173,11TM0173B,-63.3982773713,45.599672049,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,Qtz + K-spar phyric (moderate) flow banded sp rhyolite,"124, C-Bdb, Qtz + K-spar phyric (moderate) flow banded sp rhyolite",NA,TMH,fresh,NA,528.666666667,37739.6666667,1038,925,22.3333333333,27,573.666666667,22406,1.33333333333,21.3333333333,210.333333333,2.83333333333,0.666666666667,203,20.6666666667,252.333333333,1012.66666667,69.6666666667,7.66666666667,1.66666666667,8.33333333333,3.33333333333,34.3333333333,236.666666667,5.5,19.3333333333,100.666666667,4.33333333333
11TM0174,11TM0174A,-63.3987368585,45.5995977362,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,NA,310.333333333,29008,1408.66666667,985,26,19.6666666667,244,12400.3333333,0.5,12,99.3333333333,3.33333333333,0.5,183.666666667,36.6666666667,96.3333333333,163.666666667,64.6666666667,2.33333333333,0.5,10,1.16666666667,37,88,1.5,10.6666666667,123.666666667,4
11TM0174,11TM0174B,-63.3987368585,45.5995977362,outcrop,intrusive,diorite,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,diorite,"165, C-Bdb-I, diorite",NA,TMH,fresh,NA,1345.66666667,24046.6666667,74225.3333333,11529,138.666666667,73,1238.66666667,93057.3333333,0.5,36.6666666667,102,2.66666666667,1,106,205,42.3333333333,200,25,3.66666666667,0.833333333333,9.66666666667,1,289.333333333,88,10.3333333333,0.5,50,0.666666666667
11TM0175,11TM0175A,-63.3989859031,45.5994899404,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,NA,333.333333333,33777,714,546.333333333,29,27.6666666667,190.666666667,9417.33333333,0.5,14.6666666667,111.666666667,1.66666666667,0.5,207.333333333,38.6666666667,137.666666667,391.666666667,89.6666666667,9.33333333333,1,9,1.33333333333,43.3333333333,167.333333333,2,43.3333333333,140,5.66666666667
11TM0175,11TM0175B,-63.3989859031,45.5994899404,outcrop,intrusive,diorite,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,diorite,"165, C-Bdb-I, diorite",NA,TMH,fresh,NA,1037.5,22597,72460.5,11003.5,172.5,71,1812.5,101096,0.5,30,124,4,1.5,150.5,203.5,48,207.5,25.5,3,0.75,9,2.5,614.5,103,5,0.5,32,0.5
11TM0176,11TM0176,-63.3993230437,45.5991431994,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,Qtz + K-spar phyric (moderate) sp rhyolite,"134, C-Bdb, Qtz + K-spar phyric (moderate) sp rhyolite",NA,TMH,fresh,NA,954,49450,1246,988.666666667,45,48.6666666667,385,17578,0.5,21.6666666667,154,2.33333333333,0.666666666667,264,29.6666666667,163.666666667,1011,70,7.33333333333,1.16666666667,9.33333333333,3.16666666667,25.3333333333,257,3.66666666667,13,92.3333333333,3.66666666667
11TM0177,11TM0177,-63.3996719379,45.5985894683,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,NA,107.666666667,38580.3333333,617.666666667,580.666666667,29,26.3333333333,203.333333333,10054.3333333,0.5,12.6666666667,44.3333333333,3.33333333333,0.5,246.666666667,25.6666666667,117.333333333,338.666666667,85,4.33333333333,0.666666666667,11.3333333333,2.5,51,147,3.16666666667,13.6666666667,143,6.33333333333
11TM0178,11TM0178,-63.4010187018,45.598103682,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry mafic inclusions,"166, C-Bdb-I, felsic porphyry mafic inclusions",NA,TMH,fresh,NA,700,38200,28484.6666667,3887,74.3333333333,43.3333333333,656.333333333,32233,0.5,17,58,3.33333333333,0.5,200.666666667,113.666666667,61,330,38.3333333333,6.66666666667,1.5,9,1.5,357,187.333333333,5.66666666667,0.5,134.333333333,5.33333333333
11TM0179,11TM0179,-63.4022426472,45.5981300533,outcrop,volcanic,tuff,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,felsic crystal lithic welded tuff,"150, C-Bdb, felsic crystal lithic welded tuff",NA,TMH,fresh,NA,665,19640.3333333,2344.33333333,1148.33333333,59.6666666667,68.3333333333,545.666666667,31270.3333333,0.5,46.6666666667,392,2.83333333333,0.5,118,41.6666666667,346.333333333,1715.33333333,188.333333333,9.66666666667,1.66666666667,22.3333333333,1.16666666667,36.6666666667,341.333333333,6,24,135,10.3333333333
11TM0180,11TM0180,-63.4025944711,45.5980975446,outcrop,volcanic,tuff,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,felsic crystal lithic welded tuff,"150, C-Bdb, felsic crystal lithic welded tuff",NA,TMH,fresh,NA,455.333333333,27159.6666667,3027.33333333,3384.33333333,55.3333333333,67.6666666667,462,25979,0.5,17.6666666667,157.666666667,2,0.5,271.666666667,34.3333333333,103.666666667,621.333333333,62.3333333333,5,0.666666666667,11.6666666667,0.5,133.666666667,170,5,11.6666666667,94.6666666667,3.66666666667
11TM0181,11TM0181,-63.402833534,45.5980824128,outcrop,intrusive,diorite,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,diorite,"165, C-Bdb-I, diorite",NA,TMH,fresh,NA,4591.66666667,10856,80455.6666667,25025.6666667,238.333333333,42,2247,147314,0.5,48.6666666667,144.333333333,5.66666666667,2.33333333333,62,252.333333333,51.6666666667,186,24.3333333333,3,1.16666666667,6.16666666667,2.83333333333,186.666666667,87.6666666667,11,12.3333333333,12,0.666666666667
11TM0182,11TM0182A,-63.4033594424,45.5980924645,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fractured,NA,231,29597.6666667,3194.66666667,488,24,20.3333333333,521.666666667,7169.33333333,2.33333333333,28,89.6666666667,2.83333333333,0.666666666667,288,49.3333333333,135.666666667,174.666666667,111.333333333,3.33333333333,1.16666666667,10.6666666667,2.16666666667,111.333333333,109.333333333,2.16666666667,12.3333333333,171.666666667,4
11TM0182,11TM0182B,-63.4033594424,45.5980924645,outcrop,intrusive,diorite,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,diorite,"165, C-Bdb-I, diorite",NA,TMH,fresh,NA,2875,9108,87030,24022.3333333,242.666666667,36,3773.66666667,155775,0.5,53,175.333333333,6.33333333333,2,56,260.666666667,50,179.333333333,24,2,0.666666666667,5,3.16666666667,253.666666667,66.8333333333,7,31.6666666667,17,1
11TM0183,11TM0183,-63.4042698895,45.5977447767,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,NA,652.75,18346.5,426.75,518.5,34.25,25.5,167,9529.5,0.625,25,152.5,3.5,0.5,100.75,41.75,129.5,374.75,90.75,6.25,0.875,4.125,0.875,112.75,162,0.5,62.25,155,5.75
